product_id,length_cm,width_cm,height_cm,weight_g,material_type,fragility_label,historical_material_volume_cm3
5bca4714-f270-4197-bc46-a75097b27b8a,17.84,15.78,7.1,449.3,electronics,2,2093.03
d3d4f3f8-8147-4fd4-a86a-2f738bd77297,14.72,9.91,17.49,1325.2,fragile_liquid,3,2470.39
c1ad1e4f-4050-4025-981f-072af712f7d6,18.79,12.9,14.18,1864.22,fragile_liquid,2,2873.41
0115a674-9cca-49fe-bfa6-58efc4e01843,12.82,13.36,22.35,2175.12,fragile_liquid,2,4076.58
6bc7b858-c782-40b0-a617-fbad490a706e,11.05,19.79,4.33,181.45,standard,0,1073.79
736e8238-fda1-44d1-8123-72d451b1af88,40.83,16.78,10.37,270.63,apparel,0,7522.28
706da7f6-8c28-4486-90b4-a072fcf2bdae,28.34,30.3,18.8,731.0,apparel,0,16436.11
f3e6d1aa-87df-477d-bb38-6490934f0a6b,21.08,22.86,10.17,816.04,standard,0,5493.65
537243af-5ab5-4533-9f4f-68c50ca3fbbe,14.7,16.73,9.77,650.2,electronics,3,2399.47
866a9795-4e61-4587-8f7f-884dfde203fc,5.24,10.09,5.36,198.59,glass,2,301.14
5870997e-46fc-4089-9b18-8b975cdd9e5c,11.48,16.4,4.38,121.2,electronics,1,730.97
c08c20d9-1843-43db-b4cf-44f8d67c1e9e,44.25,30.22,12.34,650.18,apparel,0,18920.02
b2cef861-2c6c-46b6-8547-df5a81e8d3fe,12.69,10.54,7.28,585.58,glass,3,931.03
f6cb8c88-d7d8-4ad3-a314-d2527d4a1230,40.88,31.66,12.17,656.57,apparel,0,16119.04
a4cde749-aae9-47c3-8a05-2f7d14f0ed16,11.07,10.86,10.1,766.72,glass,3,1038.44
0a5ec800-dc42-4812-a105-406aedc20a35,33.01,17.31,17.15,384.34,apparel,0,9543.75
56664b8e-739d-4ae6-9a4b-31c70d5de651,38.99,33.55,18.96,996.36,apparel,0,25394.81
d32e5591-62ed-4350-a59c-e72360b70332,23.9,9.25,11.64,342.36,standard,0,2667.49
d9fb31ce-1f27-4d2a-82ab-9efac9c638ff,23.68,26.77,4.03,495.6,standard,1,2575.16
dceae148-4838-459f-84ff-b0401ce8f054,20.55,19.54,8.71,912.22,electronics,3,3385.08
bb375c85-4b31-4c77-a448-bb3445488722,44.37,14.67,8.2,1336.78,electronics,1,5170.61
5f8afb5d-f6bb-488d-afd5-c2b2477a628f,32.92,19.97,11.31,231.58,apparel,0,7870.26
fc9f6ef8-1b47-47b0-9c38-688abd727381,7.56,21.68,17.38,302.88,standard,0,2642.56
1225b598-d3a7-4a7f-b2cc-5e33c8bc5479,26.83,15.93,15.4,1585.19,electronics,1,6372.83
e236cfeb-0677-4465-965f-ce7eabce4ccb,35.31,18.2,6.48,180.0,apparel,0,3815.89
78ffe17e-4aba-4cd7-b442-b6e796d80551,26.71,12.86,5.35,345.17,electronics,3,1790.07
4e4c235b-606a-4edd-a40c-c1378ff18cb9,7.57,5.49,7.34,277.63,glass,3,357.83
f1978f1e-73dc-4d27-ba31-96dd077c2974,12.32,24.16,7.39,100.47,apparel,0,2508.54
cc4d38ec-3e08-4e16-9c89-29aa77cede8a,42.23,40.28,15.11,1068.65,apparel,0,24865.18
8e6133d4-8aae-4f1c-aa71-7b5e5b1f1d53,35.51,18.66,18.17,1549.51,standard,0,12870.94
68de20d9-4b45-4c6a-b4fb-e0795d047f2a,19.12,7.78,17.16,1335.97,fragile_liquid,1,2605.63
6c8dfd2c-08da-4d9d-925a-04f070defed6,11.27,10.59,5.65,32.47,electronics,3,806.77
257ca7bd-514d-41ae-9c10-4b396f45edeb,24.51,18.28,8.05,885.1,electronics,0,3418.2
bba8b5b6-6ace-4584-894a-e5fb3589d802,32.19,18.34,13.85,2175.36,electronics,1,8905.35
a27f5ed5-5406-4473-85c8-6e409f2f11c1,14.57,11.82,12.15,1288.72,glass,3,1852.87
8d5b6c62-1f00-42f4-8b98-ac83d02aaa89,10.76,9.95,7.81,469.7,glass,2,722.33
f1211bbd-ee87-4c68-946d-6a7be821b72e,14.04,11.38,9.78,943.81,glass,2,1691.35
ea2d0003-cbd2-4513-99e5-b4718fe30b2f,19.34,4.79,6.92,352.52,glass,0,766.06
cd477de6-7827-4ff9-8e2b-6671a6aacf81,45.05,26.41,15.0,714.02,apparel,0,19248.8
392ba216-bfa6-4dcf-b954-90563dabd3b1,12.68,9.32,7.02,558.85,glass,2,687.83
67fbf481-5784-438f-9554-d88558a6464e,20.27,21.31,6.47,707.18,electronics,2,2800.73
c8271df6-43b5-4779-aae8-08291e1d13cc,10.85,11.05,23.62,1599.98,fragile_liquid,3,3987.41
66d5a8ea-da82-4dcf-95fb-fac1c13a6d53,28.46,11.22,11.33,921.6,electronics,2,3549.66
e2bef1b7-a07d-4e11-aa93-05bc3bd41a6d,36.7,29.82,25.15,1037.49,apparel,0,26782.96
4007402b-990f-4474-bb15-685d42e7bc12,7.92,8.3,7.37,286.27,glass,2,524.86
6a16bbd0-c233-4c43-83a1-7dd42a78722f,16.41,12.43,22.63,2560.16,fragile_liquid,3,4876.93
98415b17-6b62-4f1e-9fee-9c19e7509667,39.51,32.95,22.25,1103.42,apparel,0,31214.5
d2ff42ce-e49c-4666-8a77-6dfd9fded78a,11.83,15.93,8.17,410.94,electronics,1,1625.66
bf3d5eae-0d50-4a84-a97b-9d0cc5d3b312,12.76,10.06,22.85,1448.75,fragile_liquid,2,2664.13
be7ec3cd-a3fd-4bbe-a122-9fb4bf46d921,7.61,9.77,7.1,309.1,glass,1,528.72
bb8f44eb-fd74-433c-8afb-82e7fbf5be72,9.72,6.15,6.57,216.34,glass,2,291.99
4a51d67a-7e8c-4ed6-adcf-efa7873acef7,13.63,12.1,7.76,781.65,glass,3,1272.13
27f2998f-e55e-4287-bb85-f6216b149afa,13.19,14.72,8.92,1015.32,glass,3,1715.02
cc2fa4f0-0ad9-4830-acc7-3736533ee2d3,38.17,14.12,10.41,915.05,standard,3,5417.82
ca36a5ce-4476-4536-9a39-fc953b2c3040,39.03,21.41,4.18,496.65,standard,0,2900.52
67667295-f722-448d-8734-d06300356075,21.27,21.15,4.11,379.85,electronics,0,2084.11
161cee6f-c868-46cc-b88d-192da4281328,17.46,24.57,3.62,532.89,electronics,2,1536.3
2aa01b3c-5151-45d9-be6b-80198c1b13bf,13.09,7.71,5.32,288.27,glass,3,563.9
edad52ba-48d9-43db-bc2f-2eff579b78c9,21.48,27.44,7.95,759.46,standard,0,4672.08
c62e1cab-ef38-4f0a-ade3-9ffc78f11de7,45.5,24.42,3.41,153.75,apparel,0,3154.81
e07f3f7a-d748-41a3-9ede-8c7688ab68fd,44.84,1.0,23.31,234.16,standard,3,1074.4
e384c873-cad6-4d41-9f9f-89b7e1dc9b8d,9.64,8.35,12.17,558.96,fragile_liquid,2,995.6
0834c840-0532-48b3-a5cb-513ac87e465a,11.93,14.07,6.19,669.87,glass,3,1018.33
ce77e55f-a1b0-4430-8ff1-3c9b78781ba1,26.83,22.55,18.93,1751.43,standard,0,10284.95
5258bd43-b7bc-47da-8086-b6793f76122f,21.98,23.53,14.5,260.76,apparel,1,7702.59
e9c69c9a-f6c6-4ce5-b4ee-1ffbd87f0e21,11.0,10.35,8.4,536.74,glass,2,872.54
69a060ec-7ed8-453d-b40a-893a5259cc87,35.81,9.18,11.74,201.25,apparel,0,4663.25
68c38032-4ac8-4b14-b21e-a8c4cc8b3ed1,18.15,26.4,12.93,1522.81,electronics,2,6721.45
b124d4a8-857a-46d1-8865-155927080b46,5.5,16.02,14.61,701.36,fragile_liquid,3,1459.27
61181490-8bfa-4ae4-a2df-3cfe7abbd73c,14.46,11.51,6.57,657.68,glass,2,1096.63
a7d13f2a-e2b1-46cd-a985-031f0901180d,9.9,7.21,4.23,126.71,glass,3,294.31
6785be86-1eed-4fbc-82ac-5d28662fbdfb,4.03,16.4,3.58,249.54,electronics,2,227.24
b542ba23-b00a-4e1e-a42e-1b14c4cf8f86,32.39,11.14,12.57,583.83,standard,1,4218.18
05b49e17-9a95-41ff-a14e-71b6ece79a82,14.52,12.98,6.71,884.52,glass,3,1468.2
78824e05-d823-41c3-a3bc-a51ae05122d3,36.17,28.45,23.96,1024.4,apparel,0,26937.81
44668cbe-d3ea-457b-b798-81a1e0e67b51,21.91,18.15,4.77,534.59,electronics,3,2090.35
a0ff6002-facc-40ee-b797-bda5186d2e69,32.03,26.48,17.71,2217.24,standard,0,16072.79
cd1ad05f-9d1d-41ef-85b6-392986655603,14.35,9.17,19.62,1487.52,fragile_liquid,3,2403.8
a4bf4959-01e8-4678-8c03-8df6b2b1832d,23.26,10.24,10.56,71.56,apparel,0,2041.06
221d387d-f9cf-48d3-9c89-c5d40805e115,15.73,11.0,12.2,1194.32,fragile_liquid,2,2136.36
26a3916a-4d6e-4cda-ad06-c042a25ae28b,13.24,11.23,9.15,807.93,glass,3,1339.79
d514d212-9ac4-4278-9b56-8951758dbe9f,14.21,25.85,14.77,716.17,standard,0,4551.35
a222be42-3e06-453c-af7c-22cc33cd0689,16.83,24.98,11.27,1179.74,electronics,1,5234.26
5ca60db3-7051-42ee-88a9-e8b5b1a30da8,33.99,12.19,9.96,1015.08,electronics,1,4070.15
4f07ff6f-2b87-4573-81d8-1b557b48a589,18.15,4.05,9.52,493.18,glass,3,740.69
e16347cc-6b43-4658-94ac-dfd964e0a3da,11.23,9.6,14.36,838.32,fragile_liquid,2,1495.11
a68d0cb2-83eb-4fcc-883b-cf68da189118,9.27,8.86,7.64,303.06,glass,3,596.82
22885804-5a58-4bab-b548-ff4cfca4101e,21.71,15.09,7.82,715.39,electronics,1,2952.25
27b4779a-9a27-4637-b26f-e36a07a2e45f,40.34,9.59,14.5,994.21,standard,0,5945.59
71ca12b3-bb9f-46c4-9756-4a99427b873a,22.26,22.94,3.88,259.19,standard,1,2108.3
a32d57dd-5a51-4d3a-b8f8-87e4b83b5072,24.67,23.59,9.18,890.77,standard,1,6388.54
b4b785ac-7356-48ff-b7bb-a04e8bed8a8e,14.94,34.45,22.06,1728.24,standard,1,9432.5
7d4d8824-c77e-40aa-8178-068b982b5519,17.37,23.55,18.56,1185.52,standard,0,7613.62
51e8ba26-7dd2-4a2f-a807-5c336c2416d4,35.12,33.94,10.74,2109.25,standard,3,12226.03
fc040ca5-8135-4529-a941-6ad7d3e8a8a5,14.56,18.02,10.04,741.29,electronics,2,2661.28
d1cf91b9-76a4-4a76-8bbd-d0d607dea08c,29.17,10.94,11.6,912.05,electronics,1,4265.98
a2547701-d004-48bd-aeba-d2ce6ec46953,46.09,34.2,3.74,221.52,apparel,0,6536.85
dea9497d-b062-4cad-8488-7ccdc1253023,15.76,20.39,7.35,504.61,electronics,1,1876.84
ebeacc26-ce43-4855-962d-38a69ff414f0,12.78,9.39,23.98,1552.84,fragile_liquid,2,2647.44
a9b7bcf1-aba9-4b78-8b15-34a297557060,46.97,29.58,3.57,231.9,apparel,0,4635.25
2b2488a9-debe-4218-a6dd-8bb4b30aa9bd,25.59,23.52,28.71,2529.34,standard,0,16347.39
61778c62-1dee-40b5-aa58-7cfb81547edc,8.85,10.69,25.74,1453.83,fragile_liquid,2,2438.72
f97d8fed-3559-4520-9c59-fa3c2e06557b,38.35,26.04,6.75,262.1,apparel,0,7709.48
d8dcf606-9c0e-4b1e-88f9-86a4e4769f6b,37.85,31.66,11.98,602.7,apparel,0,15880.16
6925530f-a22b-4660-a6ca-151baa56ecb3,28.21,25.92,13.9,1356.17,standard,0,10351.21
98f1ab32-a06f-42ba-87a3-3a140f4b3039,18.43,24.4,13.45,1612.62,electronics,1,5343.95
c50ebe5e-dead-4351-9fc0-810152b1b77b,9.32,10.21,8.56,435.85,glass,3,815.93
5aeece55-b4e5-48ec-b3b4-4ce43576726a,27.35,17.89,5.73,391.78,standard,0,2908.21
3876c414-0808-4f7b-9359-61818c684f33,42.51,27.83,5.22,1013.84,standard,0,6614.36
e52294c8-d35c-4f8f-8de1-2840aa85760e,11.61,7.84,7.32,486.24,glass,3,652.6
94c11ecc-7dda-49a3-9cea-d72268f7eadb,22.92,7.71,10.74,465.82,electronics,2,1854.1
eeca45ee-fd2b-4751-a4bf-ff4e095bd9c3,12.09,11.54,19.5,1493.89,fragile_liquid,3,2825.41
09a6d7dc-b1bd-4ac6-9ee0-02dabf798838,21.52,37.93,10.64,1105.0,standard,0,7859.73
968631fa-ecd0-4f90-9dfb-c7057063d4eb,39.21,24.38,12.08,1651.14,standard,0,13106.68
d7835b35-3bf1-4db1-aae3-a0f15a1545ba,31.45,25.71,16.75,559.8,apparel,0,14865.85
069d11f7-0659-4e87-a48e-3527a2f178af,14.25,9.09,5.99,537.46,glass,3,700.79
0571150e-d19c-4fbd-bb96-af59e50d1bd2,9.93,12.79,24.06,1756.51,fragile_liquid,2,3681.9
a78cfb58-857d-4c4f-b2f3-2e7699bf5ae8,25.09,35.63,10.23,345.09,apparel,0,9164.65
1bb9659b-f6ae-4a29-b24f-62a554f6c777,33.24,26.96,9.55,2193.74,electronics,2,9051.94
e01df70a-168e-4b41-88d5-70ecbc9e91d6,33.37,18.4,7.45,1134.42,electronics,0,4295.94
202abdc4-6ae0-455e-bf96-69bc3663035f,14.5,27.37,7.07,611.66,electronics,2,2913.27
95e6d863-2a8d-4645-80b7-8814a879b1f7,39.12,13.03,2.36,317.61,electronics,1,1310.65
1eceed3d-8104-439f-b411-70a734c885dd,23.68,17.69,14.37,1502.38,electronics,2,6507.59
610cfcbd-456e-4574-8fae-6091f1e0c980,6.51,13.23,8.21,451.24,glass,2,816.21
861337aa-354b-46db-969e-e99be08d4f6c,14.24,15.22,12.24,712.89,electronics,2,2995.22
e5d55a43-a523-4352-85f2-95c43137bce7,14.97,12.41,12.81,1305.8,fragile_liquid,3,2656.2
7e889e31-c812-420d-8e61-b14efbec6a85,26.92,1.0,14.95,102.66,standard,0,449.86
d7dc9fbf-47ef-457c-9c8a-5c8ae3eee6ae,9.2,9.22,7.86,394.1,glass,2,686.96
632e8702-730d-4a12-bdfa-8809a0af2df1,31.1,5.46,4.07,280.16,electronics,0,663.93
09dcb565-6860-4294-a920-d1661ca86ea2,18.49,15.86,9.27,520.77,electronics,2,2647.35
c1ccdd49-8666-4145-8a93-4bc95547fc37,4.73,14.43,11.76,246.98,electronics,1,941.44
6721160b-5c77-4b2c-ba91-17ba047d9d9a,17.26,24.9,11.56,180.56,apparel,1,5125.73
7bd0cb98-5e61-46b6-98a9-0f35b65bfea1,40.92,29.77,13.87,2719.73,standard,0,18332.71
f12bd222-e38d-4339-b783-752b159cb4e6,40.9,27.68,13.68,2558.36,standard,2,15176.75
24374f87-224c-44e9-ac59-c3a7300015a6,23.77,10.1,14.09,1907.9,fragile_liquid,3,3795.45
881454d2-b6d5-4693-b747-691a186f1ca8,16.32,9.27,5.96,401.69,glass,1,800.69
3e87a270-c6db-4035-8357-8a309667be13,11.02,7.47,10.03,466.17,glass,3,888.41
d488de19-1c47-4795-afde-99b4823d4b05,30.77,31.35,16.55,647.11,apparel,0,18428.33
462a7f7d-252a-44e2-ab41-ee67e74996e7,44.5,11.47,13.26,936.5,standard,1,7453.03
3390b820-23a6-41fb-9bdf-84cd467d5575,30.34,25.22,4.24,115.86,apparel,0,3076.46
a48006e6-50b1-47f8-a49a-7079c4507d16,37.91,34.98,7.66,432.95,apparel,0,12055.42
595586f5-a075-4be1-b0b8-c4cb54fb8c03,12.08,12.28,10.72,939.46,glass,2,1389.31
3768b70a-318e-434e-9ae6-536d54f86b62,7.34,37.9,27.16,1177.09,standard,0,6799.02
963990b9-ef0b-45b9-84d6-a44be93561a2,34.65,13.62,17.86,1216.1,standard,1,7320.26
832c3b65-bc10-4b89-aebc-2194933912a5,12.66,7.44,5.0,287.66,glass,3,510.86
15410cd1-80a6-49c5-bb99-be334d00da0e,31.94,34.35,11.33,540.02,apparel,1,13705.55
96cefa3f-dfb7-4431-a1ce-294da939f30e,41.69,12.73,15.37,1194.48,standard,0,7976.23
9751e36c-1ada-4b36-b5d5-3ed42125ec9b,40.93,20.63,9.06,1922.34,electronics,0,7383.77
cec91630-c8bc-4ef2-941e-6178194a5f1a,48.53,31.39,15.66,918.51,apparel,0,26417.17
1231ffff-b6a4-4037-a0bf-de51c70ea64a,34.42,12.44,19.49,1092.22,standard,0,9428.66
cc6f8010-975b-44ac-af30-dd710dbcf06c,33.51,34.89,16.77,747.68,apparel,0,19776.4
3e0319b2-332c-4047-8364-d497c9fac934,21.35,16.06,8.32,709.57,electronics,1,2806.16
70a28d6d-b485-41d2-8779-1bbe50b55f62,15.38,24.44,8.02,328.48,standard,0,3275.16
4500cb4b-77ce-48ad-a2bc-78b52740ac5a,10.9,14.77,13.38,1265.77,fragile_liquid,3,2055.82
cfd66d93-eb84-407d-8c03-bdf61271c4e0,31.56,19.87,6.47,1047.45,electronics,1,4145.87
3f9d36e2-93ac-4612-abc5-e00a991ef25b,8.17,10.06,9.72,474.42,glass,1,712.61
8bac8df7-b9c0-42d9-a7a2-48a5a3556130,11.24,6.55,7.47,223.6,glass,2,526.09
5b51fd46-89f9-4a54-bb1a-66a2138d2001,10.05,10.53,10.78,634.38,glass,3,1080.43
796f3493-3def-4ebd-baaf-808c353dc45d,31.32,16.23,12.57,1583.91,electronics,2,6104.87
c323da45-d626-4700-8776-25141f85f02f,11.76,27.25,8.47,502.85,standard,0,2781.56
7f6f4098-a09e-402d-876d-b83a0e64a565,29.99,18.45,13.77,1249.28,standard,1,8198.86
7a99cb9c-8c82-4643-aa08-ae508783c1ac,26.96,12.46,3.17,22.18,standard,0,992.72
f059d0eb-0cf2-43d6-8955-65f931f1076a,47.6,33.21,10.0,631.77,apparel,0,16233.59
f327943a-dd73-4e1e-97ce-1b1457eb1081,45.89,6.74,20.91,997.01,standard,0,6165.9
57ea6bc3-3aff-45d3-82d5-d4ffe1519483,40.84,29.3,7.94,348.58,apparel,0,8386.89
cde82c98-6426-43ea-bdaa-99b82ed4487c,43.86,14.63,15.39,415.02,apparel,0,8822.64
8574e827-b808-438c-ac31-41c48f6e04cb,32.14,32.36,10.74,1649.25,standard,0,9684.44
1a66e82d-a2c9-4980-a027-22a3d1cc9786,11.34,8.25,8.64,469.13,glass,2,768.95
df87225a-a692-4fce-8b1a-022144583051,7.73,23.19,22.33,636.96,standard,0,4133.86
378e94ca-7f40-44ce-866a-69dacc0a9a77,13.93,8.84,5.4,434.32,glass,3,720.54
18295a5c-7a2f-4328-bd0c-737ed1a5171c,1.45,34.19,19.24,332.39,standard,0,846.91
607d011e-4920-44ad-91ff-3331f5f39cc2,13.8,21.44,14.86,143.96,apparel,0,4034.05
d23611c5-7e7e-412b-98a0-345a39e81c32,24.14,29.81,10.35,1115.57,standard,0,6992.94
e53fb180-d7e5-4f0e-9563-b2cc9408d420,33.43,13.06,7.72,927.14,electronics,1,3354.55
8739e41e-215f-4777-8cea-dc3eb83a8d17,28.73,24.47,8.8,1561.73,electronics,1,5907.39
554b813b-44a1-42b1-a8b4-00b3510a7b2c,20.0,22.36,14.66,1169.59,standard,1,7199.71
557af59e-ec04-4dac-aebb-44c08821a664,41.77,35.87,25.96,5898.94,standard,1,34870.1
dbc63600-374d-4b5c-bf5e-7c1888c5b6e8,15.91,38.12,8.43,795.58,standard,0,4740.51
93aaed3e-2087-45ca-ab32-eee26b75bd7f,37.35,20.39,24.11,733.44,apparel,1,20614.82
cf604be9-eec1-43b2-bc10-1930ae88486b,19.99,19.76,20.19,308.48,apparel,0,8836.69
2aeabc08-dbf7-4cb6-871a-ebf7ddcac138,42.09,19.51,13.27,396.47,apparel,0,11728.73
fe65fb99-3d98-40c2-a439-0e06fc4d05e8,10.33,21.28,12.77,712.3,electronics,0,2246.63
187e0e5f-72bd-4f15-b79b-7756e501c493,28.6,10.32,16.26,1189.61,electronics,2,4190.11
1afcf937-e505-4e6a-8358-b4d24adf406b,6.44,28.02,27.16,697.27,standard,2,5949.65
2f927af5-6593-4789-80ac-27c339f02680,10.95,15.68,15.82,1457.36,fragile_liquid,2,2695.44
79dd45a9-c793-47c3-9bcb-5114eb7e96fe,17.65,16.93,7.16,583.38,electronics,2,2276.1
ae8d384b-d3f2-46ab-bb20-4a385727a795,21.68,12.43,16.75,2418.06,fragile_liquid,3,4411.57
16a394bd-423d-47f8-9f6f-006ec7866d7f,39.78,32.14,4.33,287.21,apparel,0,6498.65
737e7cd6-65cf-446b-853f-8f0730ec4b2c,44.0,12.81,18.11,2432.28,electronics,2,11489.13
ef7b76ea-22d8-453b-b442-7e8961b2a88f,27.26,12.12,8.26,759.56,electronics,3,2967.43
eda7841f-14a0-4e71-9bf5-efdef5e0678c,29.2,22.93,4.32,83.77,apparel,0,2711.91
667de47b-e314-4f2b-887f-e149b46b7375,30.73,24.19,21.58,2491.51,standard,0,15263.45
65d85518-9d13-49cb-ab72-7b167cde600d,29.05,21.32,7.27,1058.75,electronics,3,4375.28
5a9f5835-881f-47e4-a56f-3d4cfffce09d,22.27,35.42,14.61,418.65,apparel,0,10917.25
fc305381-985f-4c78-b796-1e5450ff8283,11.54,11.52,12.47,1008.22,glass,2,1806.16
2d94e781-0840-40a2-bab8-086b58469516,16.73,16.03,12.53,1825.81,fragile_liquid,2,3880.63
5240cf96-8943-4242-8b96-d0ad927c525b,20.74,16.61,10.33,427.23,standard,0,3661.62
1ac55290-64c6-4b1f-aebf-71af930df9cb,40.1,18.47,4.27,114.75,apparel,0,2927.81
2aafb52b-ad0a-42b3-b910-c2ad39bdd3c2,15.67,16.91,15.76,1025.69,electronics,3,4510.41
c29f074a-63e8-4168-9e87-fa36fe404ae1,19.4,16.94,13.46,1256.88,electronics,3,4221.0
bdecbb39-97f0-4776-b857-cf045c237a10,15.13,12.55,8.44,988.28,glass,2,1423.87
44357734-caa8-43a0-aeaf-924b064f73f7,12.28,7.27,8.02,412.12,glass,3,712.42
d628465b-306a-4a83-98b9-6d39ab293001,28.89,26.48,1.0,84.79,apparel,1,747.79
6fb78483-cb10-40bf-befc-48226cb2b964,8.85,22.05,19.3,875.63,electronics,2,3177.69
762e2eef-ec6a-478f-92cf-70fc710d0011,17.48,40.18,28.0,3081.63,standard,0,17236.67
a1dfa4d8-d259-4d02-9cc3-1fd15ff9620e,18.06,23.35,5.29,64.84,apparel,0,2063.21
82542bdc-82df-41b1-b5ba-ec2ae0861d0b,22.92,19.43,6.93,828.11,electronics,3,3013.1
185327bf-006a-4522-bbdd-ee7f8aa96549,24.87,19.23,12.01,285.99,apparel,1,5680.08
a05eb773-e253-470d-a5bf-7b48f364d637,19.37,9.0,5.72,614.83,glass,3,1064.44
3d2bab40-3842-40b7-a297-a12f01d69133,11.26,12.75,7.26,714.68,glass,2,1065.27
2d7d1abb-d7d8-439f-ad81-2983edaa5059,12.59,2.38,8.13,151.4,glass,3,219.07
03b37f45-b8c3-4322-9e91-c23ba21257f0,28.24,15.37,17.45,1086.94,standard,0,7600.37
1dd7f3b3-c27b-448d-be0f-ead41502e01f,13.68,31.46,8.91,1065.89,electronics,2,4426.5
e3cb022f-6e2a-4928-816a-c0ad1239deed,30.36,10.97,14.06,1164.55,electronics,2,3718.03
3c123a6d-2bf9-4741-a57f-3acd31da9f68,13.33,11.38,4.43,414.68,glass,2,775.02
3321a654-dd19-4e90-a34e-c210bd3594ed,12.28,10.76,7.24,651.64,glass,3,941.15
7b4d6f15-d3f1-439a-91d2-ec4c228a844a,13.76,10.56,9.25,839.38,glass,3,1400.7
503e6d58-6db4-4eaf-9a67-5092dfdb00b9,10.54,7.22,4.02,240.88,glass,3,328.7
3c97302e-2592-487a-846c-d13cbc3588cf,16.63,28.77,6.24,670.96,electronics,2,3432.58
91a18d4a-138a-449a-9b43-526439510456,52.11,26.72,8.56,479.6,apparel,0,12543.52
d6881bba-7de5-4549-9c1d-ad14999d3731,33.37,26.27,5.89,205.95,apparel,0,5358.56
e7bbd1cf-eb5b-4a78-b82e-30b1ad6acaa7,40.43,42.1,9.85,664.89,apparel,0,18471.61
70387837-8d37-4872-a783-86a68faa4db2,33.97,23.12,11.92,2492.87,electronics,2,9596.44
0fa64aeb-e333-4191-ba92-2728030ca445,31.36,10.13,11.55,875.44,electronics,2,3004.23
c13f7120-0937-45dd-be57-376b3dcf3334,31.13,1.0,7.23,10.0,electronics,2,220.08
d095d382-b102-47c7-8798-babacc9910b6,8.48,7.81,6.65,328.65,glass,2,485.52
0a65b883-abc1-469f-85a6-82936da703e0,34.67,36.58,4.55,219.19,apparel,0,5489.65
20fbaad6-ed52-4c3d-a6ea-d5ee22c72eb5,12.59,28.79,15.61,194.59,apparel,1,6102.86
13d91a81-1f7e-4830-8170-e3fcdc2f810f,50.79,29.89,3.54,201.77,apparel,1,5308.39
78c3d5c6-5527-49c6-b6f8-437b6c355a35,43.82,5.8,17.68,1107.42,electronics,2,3098.74
b6aae947-586f-48ff-baed-96012aad39ab,34.56,25.27,18.5,2383.81,standard,1,16172.28
37dee633-7614-4198-b0b4-2b1fa734f4fd,42.4,17.35,9.63,1099.21,standard,1,7127.31
01504e3a-a3bb-4803-96f5-147ec99858d5,29.68,30.81,18.79,2537.86,standard,0,17086.36
288a84af-3483-4d44-a94e-a930d4fc9274,24.11,18.88,14.53,291.77,apparel,0,6795.55
9875572e-a875-4837-ab0a-d63761a19c59,33.23,35.9,14.22,674.14,apparel,0,20385.26
34057f7e-e68c-450f-926d-49c5864bd613,5.49,8.35,2.92,10.0,glass,3,127.85
dc4844b0-496f-4482-bbbe-1d8a02dbdc3a,25.95,16.57,12.66,1448.2,electronics,1,4112.96
ee6e97ad-a9da-4d95-8ecc-7de72d20058c,16.38,13.75,15.01,884.1,electronics,1,3496.8
f1379b9b-2f32-47f4-a30b-0d7233b67188,20.49,22.49,16.17,1836.47,electronics,1,6983.5
e0bd9d70-8cc4-43eb-a735-607fc9c57701,47.41,35.71,14.46,980.33,apparel,0,25828.05
3c4fbda3-f830-4212-bbea-71a2509dab5e,49.28,37.19,4.67,339.79,apparel,0,8243.1
f0661c39-3950-4ffc-91af-b9084f180a69,7.88,8.75,11.6,405.05,fragile_liquid,3,711.78
b1aad32d-7158-47e8-97c4-a0b9ca96b4e7,30.39,23.94,18.07,3328.25,electronics,2,12466.42
bef8885a-23e7-4cbb-bd16-58c9e2cb6eb1,25.96,6.27,6.99,261.55,electronics,0,1244.26
619cda2d-838a-40a3-a25e-9c89ac8e12b6,22.37,34.81,11.84,1394.81,standard,0,8366.37
83b0b505-22df-4ba1-b8cd-550c2347877b,5.96,11.25,9.6,326.79,glass,2,723.65
4dd93571-01a7-452e-b4f1-05bbabd240e2,33.36,28.35,5.73,265.71,apparel,0,5215.72
dbade64f-ff54-4766-8422-44c606e20726,6.8,8.04,7.26,186.38,glass,2,378.68
8f776b0d-1ecb-48b2-9ecc-744e46b6e5cb,3.13,13.55,9.64,283.74,glass,3,413.77
06f10715-2f2a-4185-874d-cef2bee3ff2f,33.24,23.55,21.66,2401.13,standard,0,20284.07
d55dabf6-3980-4bbb-aab3-e7bf454bf0a8,23.99,11.67,12.88,972.97,electronics,1,3387.16
911788b5-6894-4548-9a00-475ce18335fb,11.17,8.18,7.12,408.22,glass,3,615.48
d9249c83-c518-4435-826d-e5ef6b2f2849,34.29,24.07,5.16,190.89,apparel,0,4052.4
eb0c6b4b-4c08-459f-bdd5-4849351a3e1d,27.01,2.6,9.76,293.67,standard,0,677.44
48e47250-1bdf-4900-9206-27afc91923ee,30.47,18.51,19.33,424.4,apparel,0,11674.97
86924137-a9ac-434b-8765-aeaf7459d2f5,5.83,20.56,20.75,499.24,electronics,1,2400.92
8c72cf7b-3362-41a4-95e0-156350cb39c5,32.34,23.98,5.03,135.23,apparel,0,3096.63
