product_id,length_cm,width_cm,height_cm,weight_g,material_type,fragility_label,historical_material_volume_cm3
b9655f96-9a85-40a5-aef0-eea6af5cfa9e,26.62,43.67,22.18,1034.35,apparel,0,25657.97
5b828163-dc8b-4415-a1bc-92d4ae6011dc,17.94,8.88,17.26,1514.62,fragile_liquid,3,2889.51
05b21daf-bdda-4f03-9e2d-15272baaf3fa,14.11,14.91,10.66,1179.85,fragile_liquid,3,2252.77
b9003f01-ad42-4428-8be8-0dc8fce03874,31.44,22.34,11.41,1307.73,standard,1,8058.94
85d6478a-1874-4ce2-8ead-adc88634cc9c,15.92,7.84,19.13,1255.45,fragile_liquid,1,2066.69
2e8d5f9a-d872-4fa7-a046-881f14cb092f,33.77,27.35,24.74,3243.42,standard,1,21894.49
af7312e8-f42d-486b-a050-931416863214,32.65,40.24,7.46,381.35,apparel,0,10049.26
64d4b035-648d-400a-a72f-b4a233270aa2,15.51,11.77,21.12,2162.5,fragile_liquid,3,4051.28
d55fe868-ac7c-4a3d-9fff-872f1f84bf1e,33.24,32.11,10.05,458.31,apparel,0,9610.48
69144858-f8a1-4bdf-8915-f05f53877dd2,14.16,26.46,11.14,1094.11,electronics,1,4316.42
e6308166-142f-4a97-83c8-f65187f0378f,47.61,18.85,18.98,2548.66,standard,0,16528.56
f89adbc8-9fbd-4f9f-9e52-5cde54043b69,13.01,17.2,12.17,706.78,electronics,1,2917.95
306654c1-5196-46bf-bbca-bc9b0a28156a,36.83,14.91,7.85,1091.56,electronics,0,4199.53
ea7fcae0-3650-4ea0-9aa3-8e027ebb2d47,56.93,17.15,12.34,1734.04,standard,1,14077.91
9810880a-d5c4-4b6a-927f-f3024281c564,30.16,39.64,18.79,862.36,apparel,0,21065.94
13bcff29-c37b-4562-8e74-47550f5e81df,33.5,28.39,16.71,664.8,apparel,0,17839.37
a8ca2a94-f2d3-437d-b293-2444f2f6a5f5,29.86,22.6,11.29,1070.01,standard,0,6937.68
41322a6c-e9f1-4a01-b317-23fc044bcf07,13.65,11.33,8.98,799.01,glass,2,1336.55
e6a03699-49fd-4da6-99e8-1ea560472b51,13.27,11.11,19.39,1479.1,fragile_liquid,3,2714.0
30821048-751f-4867-af96-2000bc909b4f,18.39,9.74,9.11,1007.46,glass,3,1643.69
6cb59f3c-d1f7-4a4f-957d-9f55b8648d09,34.2,12.56,12.05,775.15,standard,0,4363.33
35d0d281-56db-4bd7-9ffe-3bebc4fc40df,48.17,28.82,4.93,304.25,apparel,0,5755.97
873ea2b4-0289-4435-b9ff-2fc20b3591ac,34.26,16.3,11.27,816.75,standard,1,5910.91
93217c43-aea9-4de3-bb06-fa4ba6e5fbb4,41.11,14.22,17.1,430.85,apparel,0,9751.73
a3792bc4-49d9-4d5b-a12a-5594252e211c,18.75,8.58,24.79,2183.55,fragile_liquid,3,4522.97
7c6e71e4-506d-4d8d-8c3f-303ef4c42e70,18.22,17.38,10.88,1947.05,fragile_liquid,2,3575.46
ed1692a1-ef3c-4dbc-886c-69377a8798b8,15.24,13.49,17.42,1989.87,fragile_liquid,2,3299.0
d019ea1d-393e-484a-90f7-d9b2e36251f8,5.81,4.91,7.54,172.28,glass,3,240.3
20f42502-bf22-4c98-8af2-5418f07230cb,35.8,21.77,9.98,318.03,apparel,0,8317.85
a16ba20a-64da-4ab3-9bbf-d495287fd00c,9.74,9.76,14.44,670.26,fragile_liquid,2,1534.53
5ff36a9b-20b4-4f6a-9dc0-2b0b555e914f,23.04,39.91,9.93,300.09,apparel,0,7713.7
62617bcb-d6cf-4d74-a2e6-53cbbf190d55,41.75,15.52,10.23,294.78,apparel,0,7788.31
b0d90f3c-7596-49fe-8f56-b5af47280c8b,41.34,23.32,10.52,1421.03,standard,0,9215.14
3321a654-dd19-4e90-a34e-c210bd3594ed,12.28,10.76,7.24,651.64,glass,3,941.15
f71efece-a8cb-4d12-bec1-5e562226d72c,11.19,12.79,15.25,1114.3,fragile_liquid,3,2180.47
873b439e-3678-4cd1-b6b6-e234e6f65e75,19.59,8.76,12.48,566.83,electronics,2,2111.79
397d8d02-8450-49c6-96f5-c2d3f364a57b,11.52,17.76,28.46,3125.65,fragile_liquid,2,6435.88
31616c17-5f0e-4678-b55d-c7ffd1b554e0,14.49,13.7,5.81,792.5,glass,3,1210.16
6d341340-966d-4dbd-bd8e-6669015ef04a,12.16,6.02,10.15,446.15,glass,3,671.61
9088831c-57b9-4562-8d9b-d86b560f40d7,45.41,21.7,15.35,557.2,apparel,0,16792.37
91d326aa-6cc7-4f31-8e1f-a53ed8b41969,11.11,8.84,9.73,455.59,glass,2,1142.0
0d6dd82c-def1-4da8-b21b-5f78d57f93aa,27.87,10.59,21.61,923.41,standard,0,6752.68
c0dbccfb-5a0d-4ca4-9bd9-131f3dba33d8,25.88,34.28,6.82,919.92,standard,0,5727.48
73697bad-62f9-44e9-8ab3-557831bca8a6,11.87,8.37,16.08,920.49,fragile_liquid,1,1736.51
20009755-a733-44ae-88eb-821b802bdf77,55.86,24.91,5.24,1043.41,standard,0,7436.86
d4bb4d38-bd01-4bea-b357-e2d27d6c5795,25.67,14.73,17.83,282.35,apparel,0,7452.67
4695a94a-969a-4e71-a6e7-eef163d6dbd5,27.84,39.11,17.07,2792.64,standard,0,18501.79
af472a06-cae9-44cf-a3f9-aa3b7efcd6bb,19.68,12.26,19.47,2605.98,fragile_liquid,3,4296.01
917fdd09-8c8c-41c5-aa81-79b3d7125d78,8.18,22.53,10.7,155.15,standard,0,1874.31
7823db08-c2b6-4af0-93db-83f3aaaa2628,17.73,8.05,22.33,1769.6,fragile_liquid,3,3436.07
6eed400a-6aad-4e07-8a91-7b5398b6a78d,32.46,16.27,1.0,142.87,electronics,0,504.51
6db13fe2-d568-49d6-b8d0-5347b3be22e8,14.45,12.48,4.18,125.18,electronics,0,616.56
1e235c62-9172-40a3-89d9-4fb29e053513,14.92,24.08,5.74,106.2,apparel,0,2209.75
405a5fc3-725e-44f4-ae17-23fba1101d03,27.64,38.14,9.34,372.91,apparel,0,9921.78
69733387-f0d8-46b6-81f2-edd977b860b6,19.19,9.39,12.65,574.54,electronics,1,2161.76
99f06e90-f523-4b69-8c83-862238973a4f,49.61,41.76,22.45,6992.0,standard,1,53809.32
57587208-3cd3-487a-a2ec-baa242e62629,31.78,21.08,8.73,179.97,apparel,0,7718.43
49224904-2e2f-49a0-9c61-e6fa9f6ed938,11.44,10.45,17.41,1124.67,fragile_liquid,2,2213.92
f08d135c-7f93-4989-b188-b4fb73c0476c,18.09,30.08,9.33,1121.21,electronics,2,4858.88
2ab3f355-5b30-43dc-8e2a-54b5d3f226a2,25.53,23.81,6.0,366.52,standard,0,3859.75
a51d6d68-bc39-47fe-9c0d-56de03c61c83,34.05,26.83,5.36,1233.71,electronics,2,5195.09
fcd5f236-c0bc-4742-8685-a61c09509f99,17.82,23.09,12.92,1552.82,electronics,1,5124.97
ca516935-a30f-4014-90c8-0e2dacefc0e1,13.09,10.62,20.4,1386.43,fragile_liquid,2,3182.83
431794fc-25d6-4b57-8510-dd505862812f,15.83,7.87,8.06,640.79,glass,3,1114.51
7f9834e6-fd0a-43fe-9c78-251f22e713f1,19.51,14.49,11.06,661.72,electronics,3,3265.43
87fa1b43-888d-4200-9917-69acd2110891,28.18,24.32,12.11,288.47,apparel,0,7945.76
8dcc7b30-f997-49e5-b3c1-6dad5d28c638,26.2,26.6,11.84,267.27,apparel,1,8852.45
32034169-652c-493d-a578-3d9115be7988,35.31,17.41,19.56,503.68,apparel,0,11621.91
0d2af380-94e3-4924-a423-21cf9abe1e22,33.4,24.89,10.42,324.29,apparel,0,8549.65
7813e72e-a6ad-4914-968b-7072554c15bf,31.0,31.35,2.02,100.73,apparel,0,2083.55
8d10b1ba-97d6-46eb-b07c-7dfa6aad0538,40.53,32.08,18.61,939.88,apparel,0,26472.44
dadd4fe7-e42c-4066-ac72-6e33bd09e115,9.72,8.84,20.84,991.1,fragile_liquid,2,1707.49
83b0b505-22df-4ba1-b8cd-550c2347877b,5.96,11.25,9.6,326.79,glass,2,723.65
193a1033-5420-470c-a8d0-f38dcfbac276,41.68,39.99,11.77,770.14,apparel,0,14811.89
eae85297-2551-4a96-a1f6-9027aaee5df8,14.61,12.04,8.57,891.42,glass,3,1427.37
f1028918-1f15-4727-91cc-24ef0c892429,6.83,5.1,9.24,85.47,electronics,1,329.48
632db766-27bb-47a5-ad5d-3553e33e270a,39.72,23.8,8.26,1909.91,electronics,1,7511.32
d88bb69b-cccd-43ca-84c9-cc4a6009ff03,29.07,20.39,13.48,1980.97,electronics,1,7396.89
f64bd021-ab93-4c58-a031-2f987f5842da,16.02,16.48,16.02,1086.17,electronics,0,3708.32
82930e71-341e-47bb-a263-f02232a4af70,11.6,7.42,6.25,273.36,glass,2,477.91
b5b57ddd-b27b-4049-8c75-741bddc4c700,44.16,2.26,24.04,232.17,standard,0,2016.63
2e105d9d-cc81-41d4-8d85-0a89ad74281f,41.4,11.82,11.12,1367.19,electronics,1,5645.83
fa3c1352-da06-4c2d-a1f3-a498171fbf03,32.58,22.26,15.83,1669.28,standard,0,12211.87
effe4d77-cbd1-4f69-bf2f-d18eb26bf751,22.62,24.81,12.43,277.16,apparel,0,7351.71
15b99ce8-ffe0-4e3c-9787-14d51d3412d2,22.21,17.31,12.24,1109.91,electronics,2,4691.86
658f44b8-cab5-41c6-8e1c-94fc9a534649,26.29,19.66,9.94,1254.34,electronics,2,5391.68
235f9f59-5a0d-4917-a907-4ce356a2c39b,11.56,6.51,8.33,364.8,glass,3,573.93
f5f50b3f-3be8-4fb1-9382-6f2ab63aeee2,33.41,10.92,6.41,606.16,electronics,1,2312.6
e9a2abb6-d8b2-4d6d-b8cc-2e810363cc2d,16.66,32.27,11.53,226.76,apparel,0,5172.77
ec2f6a80-450a-4b08-a08e-467f089a11e6,8.54,8.49,6.71,258.14,glass,2,544.0
04f9169f-a8d1-4235-9159-cc1ada8e99e2,21.54,16.78,9.64,790.26,electronics,0,3160.25
21750bd6-953d-4f41-9352-7472da139637,26.56,6.0,22.88,383.48,standard,1,3726.06
f69f6eda-1b30-4be5-9a64-2c36666abb00,10.85,8.72,11.99,637.78,glass,2,1197.67
a596ef0d-3471-4d6b-bcb1-bc7dd8f198ce,17.85,5.56,11.88,703.65,glass,2,1141.25
b4f2cc1e-320f-48c3-bb0c-1492d3047818,15.9,10.0,9.41,867.18,glass,1,1443.9
231ec13a-1fc0-49a9-b0be-6f55e75b5437,12.69,11.13,7.48,696.63,glass,2,922.59
c373c10f-2fc0-4d25-bc18-39e1380a1cbd,28.44,29.4,2.79,115.97,apparel,0,2649.02
21cc0437-2321-410e-b65f-8663054d9645,17.41,15.42,14.98,427.27,standard,0,4028.88
42b0d9e7-ce57-46a6-b9e0-ace9088bd939,14.59,17.65,6.81,1075.55,glass,1,1968.86
84594016-3fba-43dc-a678-957440e56998,26.32,22.21,8.88,527.08,standard,0,4398.1
6e7a415f-e3cb-449f-94ee-80fad37b9701,18.83,32.49,13.12,1096.37,standard,3,8896.67
323a6c27-7a53-414c-83d7-00765aec267a,37.44,10.5,10.12,839.95,electronics,2,4329.87
ffd2e279-d5e9-49a4-a8eb-e2abb80dfc3b,14.35,7.87,8.98,644.94,glass,2,996.91
223b1405-9eec-40b4-a76b-78de14f5f39a,10.53,14.28,14.01,1170.72,fragile_liquid,3,1920.83
5dc2d76e-c088-4a87-8e27-6230f0cdeb7e,36.63,18.52,18.61,535.43,apparel,0,12952.9
4a888967-b353-47db-af76-ff86c2cbe974,13.02,13.48,16.07,1525.64,fragile_liquid,2,3051.06
ca2409fc-15f1-402f-af62-b85fe644ada5,31.43,25.29,16.78,548.04,apparel,0,13620.9
cf604be9-eec1-43b2-bc10-1930ae88486b,19.99,19.76,20.19,308.48,apparel,0,8836.69
540ea697-67b3-4335-bf20-d1696bc6057f,31.82,32.67,14.73,584.76,apparel,0,16195.54
b33910d4-b1e2-483a-a9f4-c2a4e6d9d51f,16.49,15.9,22.07,3178.67,fragile_liquid,1,5115.54
52e5c0b6-adb4-4811-a10c-1a77c4c00c06,21.95,12.2,19.03,832.75,standard,0,4701.42
48e3b10d-ee05-4ae9-aab5-fd7e5cfa1b7a,20.94,26.44,12.04,1405.59,electronics,1,4198.71
9d27589e-246f-43f6-9149-7f48e82f00cc,17.17,14.77,6.87,461.45,electronics,1,2041.55
2854ef5e-bff0-471c-988f-74c1d6db7249,17.39,12.76,6.11,763.94,glass,2,1199.61
dcf80b74-63c1-4d7c-aabb-374dd8c0cb75,9.62,12.36,28.15,1788.51,fragile_liquid,2,3456.11
cab701c8-be85-4d3e-8729-80c09ea3c1e8,31.88,33.09,9.63,404.87,apparel,0,12608.0
d69e2638-4f42-41df-b38a-87334b8b0925,9.46,6.99,6.11,136.5,glass,3,415.33
28c618a4-746f-434a-b5aa-1934ff1e357d,24.6,32.59,14.35,431.05,apparel,0,11204.76
e49bdabb-c0a0-4391-8c03-77a76d84c2a5,21.95,11.81,12.8,882.55,electronics,1,3252.31
03608d6c-8906-4b7b-9cc4-4257c42dac48,44.5,19.35,16.23,556.61,apparel,0,15348.46
3391a237-67bd-4560-998a-4587aab6ece6,22.47,25.2,3.1,450.33,electronics,0,1937.12
1ff8c404-c87b-4d90-a281-d015492fad3c,38.66,25.15,14.79,554.54,apparel,0,14859.86
9c77e829-c5b7-445f-8017-3163f24a03a4,31.15,35.87,9.32,479.38,apparel,0,9249.83
b83cd814-5822-4d35-8181-eb3bd8779229,28.54,8.77,1.75,88.05,standard,1,494.26
b38dae40-3dc9-4769-8a8e-f023801f87ac,11.76,8.18,6.43,356.44,glass,3,586.37
4a2be072-1970-42a0-b186-d63a66291057,27.89,21.65,9.63,1430.86,electronics,1,5779.64
c7de36d2-b977-4965-a860-d2d2fc38f672,7.51,8.01,9.82,374.35,glass,3,508.65
18bebefa-3ebb-4399-a45e-40cf2f67101f,21.1,8.49,7.46,393.52,electronics,1,1121.64
3c797e08-1c65-4802-b2c0-ba32e26c9dff,38.03,38.42,9.42,516.13,apparel,0,13698.52
124a28f5-b78f-41ac-8c43-075bfe836914,21.3,14.99,16.33,618.33,standard,1,5570.17
70a2c9f1-27f3-431a-ae5d-22e36a9727c4,43.45,27.91,11.06,571.98,apparel,0,14094.28
bea47191-c5d3-43ca-bec6-5124260bb287,18.15,12.17,15.89,1967.03,fragile_liquid,3,3544.43
d0bbd387-9d11-4754-ba0a-aa9567044d82,9.41,9.54,11.58,682.93,glass,3,915.04
1c6ca730-a5bf-4b67-9d75-eddb417be050,31.35,17.25,8.93,1156.93,electronics,2,3855.08
e366d05c-79c5-4a11-a34d-60773c9bb1d9,23.48,15.74,18.45,1774.38,electronics,2,6754.16
01f5c8fd-25ec-47fb-8c5b-fa7ad466f3e5,24.18,12.55,15.23,698.63,standard,0,3915.41
52d95960-2877-47f3-8cf9-7f39d22fdc69,20.02,21.3,10.77,1148.41,electronics,1,4955.22
724d047b-effd-4e3b-b48c-dc916dbc88cc,35.29,32.87,11.67,526.71,apparel,0,13368.2
806c56a1-b684-4238-9828-52bbcb1fdd75,10.36,15.25,25.4,2310.99,fragile_liquid,2,3627.81
c0b960dd-29dd-4a52-9d3c-01058c0f211f,21.44,19.45,8.62,94.87,apparel,0,3332.87
2459c9b9-5024-4e63-89a9-de3371bba21a,13.06,8.07,6.59,418.11,glass,2,669.21
08ae2a03-22cd-453f-88e8-4566159cf331,32.95,10.63,7.17,667.87,electronics,3,2613.57
d0f81a76-c169-4568-a58f-0bb8769a7c61,20.83,15.54,4.35,269.44,electronics,2,1471.27
44b0febe-abfd-4a2a-8d7b-870a922e021a,23.97,28.81,11.91,315.63,apparel,0,8481.26
8977c63d-f70f-4b1c-a2ff-1cbd5bc124ab,24.06,27.28,17.83,2882.93,electronics,1,11654.65
cc8bd5ae-7c75-4d53-af43-73ef5118a5d4,50.28,23.56,12.94,586.87,apparel,0,16205.16
cf29c31f-65b8-42eb-8660-581bb651c936,36.77,33.08,16.34,806.48,apparel,0,21321.48
2d9f7bb7-1e32-4763-ade9-a4aba56f5400,8.86,19.8,20.21,440.58,standard,0,3484.68
522e6d9c-32ac-407c-8470-9727dac26df0,29.21,42.91,16.0,790.79,apparel,0,19921.43
bd64282a-aea0-448a-bd5e-ea21691ba27e,18.76,45.2,10.25,337.69,apparel,0,9670.17
f949dc89-ebf5-4a2d-a159-86e21d485111,45.56,18.81,26.72,3450.9,standard,0,24839.97
df031ce6-c405-4397-aaf0-7d7bed82c2a9,36.47,28.29,21.4,931.03,apparel,0,22390.03
3d865f78-5fd6-46f6-9650-bc8751deb155,17.79,16.57,24.21,4001.13,fragile_liquid,3,7986.82
bf5d0b0e-8738-420f-a8ee-cdd44acf4b57,14.63,12.43,11.06,1216.17,glass,3,1936.7
0774915e-551f-4679-b403-b5336d35c852,12.48,13.94,19.71,1821.74,fragile_liquid,2,3417.78
71c941b8-4717-4baf-884c-0535703b9967,14.49,10.37,11.34,974.21,glass,1,1661.42
0b49117b-96b4-4682-b836-d3e1f1c61b05,44.88,26.63,1.0,86.92,apparel,0,1207.16
04d961f5-9d17-4583-8c1c-e37b723c5c9d,25.74,25.22,14.8,389.74,apparel,0,10551.65
c6526de1-db08-43d9-9f9a-015bdcf82078,44.33,18.38,16.57,1840.92,standard,1,12975.92
668b85e9-9066-4a5d-95f1-d404819f3dc6,39.02,37.07,16.32,979.99,apparel,0,22317.29
b015a583-5208-4aea-aa68-a1e9f170bb40,46.09,20.38,22.22,3127.35,standard,0,21652.0
06b82a92-5dd0-41fc-bd85-0616f8ee7a73,12.12,6.0,9.08,457.15,glass,2,689.53
2b340436-6cd3-4c6d-bfc7-946ac8caa6bc,22.62,13.22,13.29,1171.72,electronics,2,3816.66
f9a3e97e-9d31-470c-994a-09a2021df82c,38.74,22.94,18.56,651.22,apparel,0,17956.05
035d8960-167c-4ffa-a3f0-8314776c8b78,23.04,12.86,30.26,1428.02,standard,0,7328.73
d0ef827e-afde-4cef-a0bc-454d88131c03,38.87,11.72,7.39,613.76,standard,1,3519.92
97940c9f-59a0-43b1-abec-90a16e1b4a6e,21.67,18.16,10.64,920.79,electronics,1,4261.75
185327bf-006a-4522-bbdd-ee7f8aa96549,24.87,19.23,12.01,285.99,apparel,1,5680.08
c22e4bae-c3f5-4593-9599-5df7caf5ccfd,40.14,25.56,12.12,475.23,apparel,0,14121.73
78ffe17e-4aba-4cd7-b442-b6e796d80551,26.71,12.86,5.35,345.17,electronics,3,1790.07
46f91fa2-f516-49a6-a53f-98550a0d9071,13.56,11.55,4.97,572.25,glass,1,764.12
5e71d516-b2c2-48b0-b20e-3de6a7eee9f2,16.47,19.69,13.45,2390.36,fragile_liquid,2,3496.59
d0abe0bc-6ab2-4c4a-b6a0-aa98af486778,28.19,18.85,13.64,1132.86,standard,1,6761.9
c26d7864-d01f-4aa5-9e7e-da5823504b12,21.9,23.41,4.88,590.02,electronics,2,2232.16
efd4ea1e-feeb-436a-9645-4f9fb5a4519c,10.43,16.58,24.72,2392.86,fragile_liquid,1,3820.59
d41ae7b1-b6c2-4d73-8c55-c275cc43709c,14.0,11.38,20.67,1761.46,fragile_liquid,1,3589.0
dc9b3185-5d3c-49f2-b3a9-f4864e4c5b70,62.88,30.75,12.1,895.03,apparel,0,19796.28
98ae9e30-6b44-4a08-884f-4612e677ecd4,47.24,29.6,18.0,3846.77,standard,0,21209.09
5c83e6f3-ee38-4bcf-a153-bcc9af0e30b8,12.81,7.51,10.04,539.21,glass,2,1156.94
2aafb52b-ad0a-42b3-b910-c2ad39bdd3c2,15.67,16.91,15.76,1025.69,electronics,3,4510.41
f90779ff-0bbe-4920-8778-fe995b1368a8,36.72,9.07,18.33,903.21,standard,1,5720.3
0f477e82-4166-4291-b1be-58f284d7e744,37.43,28.09,8.7,309.88,apparel,0,7705.17
cd3f12e0-0adc-4bee-bc26-e0ae4736018a,22.16,7.84,14.46,580.05,electronics,1,2706.08
57881f9e-a870-40ec-a6a1-714771fe3235,31.38,18.57,2.9,304.94,standard,0,1639.33
383e41d0-6a90-468c-9b71-b31e308e7e37,11.83,11.05,19.34,1434.08,fragile_liquid,3,2707.42
7151c4af-db98-4145-9247-36b304de735b,10.32,12.97,9.09,689.6,glass,2,1138.42
6e6a7250-e70d-4272-8d0c-d1815e4f45ba,28.78,20.33,11.67,1795.83,electronics,2,7020.36
b9a8595f-7735-4487-9a78-0c3dda5244b1,9.03,14.14,6.53,524.47,glass,1,717.08
52af5c36-1732-4f57-b6e4-8957024e6393,6.16,15.35,7.77,286.12,electronics,2,682.3
dd1db063-5d7a-4c8f-bf04-b2d3dd62adc0,12.64,13.69,23.77,2281.03,fragile_liquid,3,3771.53
9d8ed81c-d4f9-4cd5-b93b-27d14bd03771,14.48,15.9,21.93,2723.28,fragile_liquid,3,5230.78
7245a9bf-0597-424f-881c-a311f2ae61ba,42.1,29.59,4.18,242.77,apparel,0,5970.07
01c6f474-bf7e-44c8-abb8-19f0ca8cd848,9.88,16.42,19.35,1695.92,fragile_liquid,2,3225.43
ece56902-6702-4819-b507-d0a8c71d1c24,16.04,10.05,10.55,317.01,electronics,2,1788.81
a66709fd-67a2-424b-b040-b05ef158f874,9.56,7.09,8.71,279.3,glass,2,613.42
5eab0a12-2979-4c9a-9e4e-ce333fc65794,26.35,20.55,9.16,1393.65,electronics,2,5479.05
b124d4a8-857a-46d1-8865-155927080b46,5.5,16.02,14.61,701.36,fragile_liquid,3,1459.27
2d91ef61-038c-4e14-9ab6-00564eae8984,14.27,18.54,7.31,356.99,electronics,1,2025.0
7fdcd906-2c9b-4eb3-ab34-9208006e713f,32.29,32.62,10.65,500.3,apparel,0,11160.48
aec5f61e-6d87-49e7-8501-766261e73cdd,35.2,15.34,11.04,243.1,apparel,0,4983.32
644acfcc-58fa-4946-8b63-9f1a46605199,14.41,10.64,26.42,2237.04,fragile_liquid,2,4197.83
f17f51ec-545c-43d5-ba11-193a7ff19975,28.73,20.85,14.68,1497.05,standard,0,10147.14
200169f2-e13b-4264-963c-481b764536de,20.48,18.83,15.84,1494.46,electronics,1,7492.36
566a7081-3829-4b2d-904c-df33a27ab181,12.77,21.27,6.72,444.81,electronics,3,1506.2
80553bf1-3e57-418f-8a92-215cb9394517,12.32,11.81,8.45,711.12,glass,2,1182.28
4ea7e029-cd04-4296-92bc-7455d28230b1,15.27,13.09,25.62,561.66,standard,1,5142.54
b4014da1-7524-4d7b-adac-0729285539c4,24.06,16.78,13.39,1491.8,electronics,0,5369.42
2f8a0f42-0ca0-4194-a94a-c157470b861b,25.78,30.53,16.62,2006.24,standard,1,12395.55
2dcf6cfd-ee7b-42b9-b71b-47265015fbba,14.65,7.64,18.31,1123.89,fragile_liquid,2,2112.24
ab61a1a6-6ca6-4597-ba72-b5696fbcbcf2,52.57,25.27,7.9,1660.74,standard,0,11517.22
8959ee95-c00b-4408-944f-2f12c9d2519a,24.87,9.69,9.99,585.27,electronics,2,2742.68
8e66ff00-49aa-4df4-8692-9f978bc3b2c1,11.85,13.09,8.75,737.73,glass,2,1513.38
a37fc792-871f-4e76-8b7e-5e3a41f490da,25.34,18.06,6.06,785.95,electronics,0,2583.79
b2098e40-d21f-460f-aa30-cdec04e252bb,8.97,7.05,7.9,278.71,fragile_liquid,1,514.79
2d309bcd-099c-4aca-bb3a-1f31f269b065,14.57,17.13,12.12,775.95,electronics,3,2904.25
bce81703-420c-4f7a-8dc0-f2048619cfc9,48.19,1.0,7.25,16.63,apparel,0,356.9
a568663d-fa40-44a8-a419-0343bf7a29f7,23.39,25.8,12.63,1130.12,standard,0,8068.75
0a2dec46-d33d-42bc-b458-17c42a1a21c7,18.16,16.76,7.82,1403.56,glass,2,2244.73
be38fdec-1eb8-4ec7-b6af-85b090f222af,38.33,21.55,10.95,1262.12,standard,0,9564.55
5628cb84-20b6-4b76-b5ee-556e4ce60b65,16.79,13.88,5.72,368.87,electronics,1,1354.29
7402412b-11e9-4bbc-8aa1-6964899ed97e,15.18,35.73,1.37,10.0,apparel,0,820.79
63faa883-637d-4af5-92e2-b7bbe032e922,25.1,32.43,11.12,383.9,apparel,0,8116.2
08c634a0-e1ac-4644-8a6a-e8abbca5d941,31.07,24.89,22.9,707.16,apparel,0,14446.66
e33f60d8-68d2-4cdc-883c-6d872d0ef8ef,39.16,23.89,14.24,1997.23,standard,1,12829.49
9368bce3-e8bf-4522-a139-caafbfe731a8,17.88,12.39,6.31,949.06,glass,3,1573.9
f139504d-9b2e-463a-a925-12947d3d3559,9.74,7.75,10.71,523.78,glass,3,859.16
ad02ff45-5012-4e8d-90bf-14dced1eda1c,20.18,10.73,14.55,1778.88,fragile_liquid,2,2770.17
e71d3649-3046-4b28-a99a-5b9d17dc5e36,18.0,11.71,12.02,1392.21,fragile_liquid,3,2555.18
ada5a549-1f2d-4005-b704-dea55438d03c,12.0,6.92,27.87,1320.02,fragile_liquid,2,2428.92
a507971d-8e36-4941-a224-367b6b01c769,12.3,11.31,12.29,893.82,fragile_liquid,2,1788.56
d49b1d07-245d-4140-b2e9-43a890a0c009,10.21,7.92,12.55,612.2,glass,3,908.68
faad353b-1224-41ac-9ab2-5cc573397d91,33.85,26.36,16.96,604.75,apparel,0,16524.4
361e9644-b9bc-47f0-8cf0-0854b24f73c7,12.86,20.03,16.02,163.71,apparel,1,4627.51
37ddb5c4-02bc-4331-9d58-a90685b9acef,17.79,16.39,22.66,1018.12,standard,0,6145.24
a95232d5-39ee-418a-90b0-fd1ad12132bf,1.0,16.73,9.69,98.4,standard,1,162.59
2d0a38d5-395b-409e-b878-ae04065e66a2,9.36,2.85,9.78,177.81,glass,2,280.38
a07ebb88-ab70-4b37-9ffc-17b499d94497,9.71,10.89,14.19,797.84,fragile_liquid,3,1583.77
4812729c-4677-42ef-9908-a1f27ac0060c,15.58,33.78,1.44,99.24,electronics,3,777.21
0cb8732c-d1af-4823-adb2-c70ece15ead3,9.88,10.61,5.38,296.83,fragile_liquid,1,519.45
f2dd52ea-f2fb-49a2-82a3-2abeadf781be,17.3,18.42,10.55,832.67,electronics,2,2958.05
46445268-a5d3-4b30-b5d1-96702c5ae17c,44.2,32.47,7.18,1485.18,standard,0,10821.57
8a73a2fb-59e0-43cc-adf1-4ab2acc952b5,18.88,14.62,12.23,867.66,electronics,1,3550.9
efe9fa66-12d2-4ea7-a96e-5601d2a166cb,8.99,14.82,10.5,736.05,fragile_liquid,3,1274.23
35ecab04-54f3-4680-95e2-7d7bbc9f9402,9.77,14.75,9.19,140.71,standard,0,1279.45
785b19ca-cf02-4ab6-b412-53f9c8baf970,36.22,21.16,23.46,2827.27,standard,1,17534.06
eb698135-a6d3-4fdb-809a-c48de3bc03eb,12.99,20.27,7.43,516.61,electronics,0,2120.72
4bfb9c24-430d-46a0-8365-cb92cab3e4e6,9.83,9.93,7.89,392.04,glass,2,758.4
75030ebd-15f9-4076-9570-1a8434d83177,39.02,19.07,12.97,378.23,apparel,0,8313.97
39f5f096-cfa2-4077-a3eb-80f8fefd1601,24.47,16.22,2.83,387.92,electronics,1,1186.15
88773d1b-9ba3-4682-8ab4-9c5a447f32df,19.7,23.36,7.77,929.3,electronics,1,4008.85
7dbc5466-e189-47dc-a018-2ec3acbbcb46,37.19,21.28,11.54,1263.05,standard,2,8261.92
f58358e5-7ad0-40f8-8a0f-82d493852051,10.24,11.65,11.68,858.37,fragile_liquid,3,1541.33
1beb48e1-bed8-46b9-93bc-2ca11c825765,8.81,17.95,12.13,233.5,standard,0,1945.24
77e3cb6d-dd1c-495b-8857-c36418cc3cec,24.58,24.4,9.17,908.91,standard,0,5769.31
c4274656-0349-452f-a2bb-3cf95764d54a,37.86,2.62,5.15,52.66,standard,0,593.59
